image,prediction,confidence,raw_score,expected,correct
sd21_A_bathtub_is_in_a_bathroom_with_green_tile..jpg,Fake,0.9986,0.0014,fake,True
sd21_A_dog_standing_by_a_television_in_a_room..jpg,Fake,0.9951,0.0049,fake,True
sd3_A_man_with_a_snowboard_next_to_a_man_with_a_mask..jpg,Fake,0.9989,0.0011,fake,True
sdxl_a_downward_view_of_a_small_toilet_in_a_room.jpg,Fake,0.9860,0.0140,fake,True
sd21_Black_and_white_photo_of_a_trolley_car..jpg,Fake,0.9482,0.0518,fake,True
sd21_A_steel_toilet_near_a_window_in_a_very_small_bathroom..jpg,Fake,0.9897,0.0103,fake,True
sd21_A_dog_sitting_in_the_passenger_seat_of_a_car..jpg,Fake,1.0000,0.0000,fake,True
dalle_A_man_riding_a_motorcycle_down_a_street_with_a_person..jpg,Fake,0.9993,0.0007,fake,True
sd3_A_red_fire_hydrant_between_two_trees_in_front_of_a_building..jpg,Fake,0.9975,0.0025,fake,True
sd3_A_large_clock_tower_with_a_clock_on_it's_face..jpg,Real,0.5246,0.5246,fake,False
sd3_A_pair_of_sheep_looking_eagerly_at_something_through_a_fence..jpg,Fake,0.9997,0.0003,fake,True
dalle_Two_sheep_are_looking_over_a_cement_wall..jpg,Fake,1.0000,0.0000,fake,True
sd3_A_toilet_sitting_in_a_bathroom_next_to_a_sink..jpg,Fake,0.9940,0.0060,fake,True
sd3_A_blue_train_traveling_along_a_very_long_bridge..jpg,Fake,0.9994,0.0006,fake,True
sdxl_Black_and_white_photo_of_a_clocktower_and_a_bird..jpg,Fake,0.9966,0.0034,fake,True
dalle_A_giraffe_sticking_it's_head_in_a_van..jpg,Fake,0.9999,0.0001,fake,True
midjourney_A_glass_vase_filled_with_oranges_on_a_table_next_to_a_plate_filled_with_even_more_oranges..jpg,Fake,1.0000,0.0000,fake,True
dalle_A_long_yellow_train_traveling_down_train_tracks..jpg,Fake,1.0000,0.0000,fake,True
midjourney_A_PICTURE_OF_ALL_WHITE_IN_A_BATHROOM_.jpg,Fake,1.0000,0.0000,fake,True
midjourney_A_man_sitting_on_a_parked_motorcycle_on_the_street_.jpg,Fake,1.0000,0.0000,fake,True
sd3_Hospital_display_of_different_bed_setups_and_a_nurses_uniform._.jpg,Fake,0.9999,0.0001,fake,True
sd21_An_open_toilet_with_a_sign_posted_on_it..jpg,Fake,0.9940,0.0060,fake,True
sd3_Towels_hanging_on_an_oven_in_a_kitchen.jpg,Fake,0.9997,0.0003,fake,True
sd21_A_small_bathroom_with_a_shower,_sink,_and_two_toilets..jpg,Fake,0.9999,0.0001,fake,True
sd3_A_white_church_sitting_at_the_bottom_of_a_hillside..jpg,Fake,0.9999,0.0001,fake,True
midjourney_A_couple_of_jetliner_sitting_on_top_of_an_airport_runway..jpg,Fake,0.9987,0.0013,fake,True
midjourney_A_stop_sign_is_at_an_intersection_on_Morgan_Rd..jpg,Fake,1.0000,0.0000,fake,True
sdxl_A_gray_cat_laying_on_top_of_a_wooden_book_shelf..jpg,Fake,1.0000,0.0000,fake,True
sdxl_Yellow_double_decker_bus_being_boarded_on_a_city_street._.jpg,Fake,1.0000,0.0000,fake,True
sdxl_Two_sheep_that_are_standing_in_the_grass..jpg,Fake,0.9997,0.0003,fake,True
dalle_A_small_plain_looking_rest_room_with_a_tub_and_toilet..jpg,Fake,1.0000,0.0000,fake,True
dalle_a_stuffed_animal_and_a_figurine_are_sitting_on_a_bench_and_water.jpg,Fake,1.0000,0.0000,fake,True
sd3_A_small_bathroom_with_a_shower,_sink,_and_two_toilets..jpg,Fake,0.9771,0.0229,fake,True
midjourney_A_classic_car_waiting_at_a_3-way_stop_sign..jpg,Fake,1.0000,0.0000,fake,True
midjourney_A_numbered_Dirt_bike_next_to_a_box_truck.jpg,Fake,0.9953,0.0047,fake,True
sdxl_a_small_toilet_stall_with_a_toilet_brush_and_3_rolls_of_toilet_paper_.jpg,Fake,0.9987,0.0013,fake,True
dalle_a_close_up_of_a_cat_on_a_desk_near_a_sandwich_.jpg,Fake,0.9999,0.0001,fake,True
sd21_A_city_street_with_stores_across_the_street_and_a_bicycle_parked_on_the_side_of_the_street_with_a_dog_sitting_in_the_front_basket..jpg,Fake,0.9997,0.0003,fake,True
midjourney_a_man_standing_next_to_a_red_train_near_a_train_track_.jpg,Fake,1.0000,0.0000,fake,True
dalle_A_green_commuter_bus_pulling_into_the_bus_station_.jpg,Fake,1.0000,0.0000,fake,True
sdxl_A_giraffe_grazing_from_a_tree_with_rock_wall_in_background..jpg,Fake,0.9994,0.0006,fake,True
sd3_people_on_bicycles_ride_down_a_busy_street_.jpg,Fake,1.0000,0.0000,fake,True
midjourney_A_white__and_gray_water_fixture_sitting_on_top_of_cardboard..jpg,Fake,0.9981,0.0019,fake,True
dalle_two_large_air_planes_on_a_run_way.jpg,Fake,1.0000,0.0000,fake,True
sd3_A_toilet,_sink,_mirror,_and_tub_in_a_bathroom..jpg,Fake,0.9843,0.0157,fake,True
midjourney_This_train_car_features_a_variety_of_colors_and_carries_passengers..jpg,Fake,0.9961,0.0039,fake,True
dalle_A_black_and_white_cat_laying_on_top_of_a_desk..jpg,Fake,0.9998,0.0002,fake,True
dalle_A_white_toilet_sitting_next_to_a_shower_in_a_bathroom..jpg,Fake,1.0000,0.0000,fake,True
midjourney_A_group_of_people_skiing_down_a_snow_covered_slope..jpg,Fake,0.9998,0.0002,fake,True
sd21_A_bench_sitting_in_the_middle_of_a_lake..jpg,Fake,0.9992,0.0008,fake,True
midjourney_The_man_is_giving_the_young_girl_a_ride_on_his_motorcycle..jpg,Fake,1.0000,0.0000,fake,True
sd21_A_street_devoid_of_traffic_surrounded_by_tall_buildings..jpg,Fake,1.0000,0.0000,fake,True
midjourney_a_buffalo_and_a_giraffe_are_in_a_field.jpg,Fake,1.0000,0.0000,fake,True
sd21_A_airplane_banking_to_the_right_as_it_ascends_into_the_sky.jpg,Fake,0.9499,0.0501,fake,True
sd21_A_kitchen_with_a_stove,_microwave,_telephone,_table_and_chair._.jpg,Fake,0.9988,0.0012,fake,True
sd21_A_pirstine_white_and_black_bathroom_with_a_tub_by_a_window.jpg,Fake,1.0000,0.0000,fake,True
sd21_A_plane_has_its_wings_folded_up_towards_the_body..jpg,Fake,0.9974,0.0026,fake,True
midjourney_a_small_toy_plane_flying_over_a_street_.jpg,Fake,0.9942,0.0058,fake,True
dalle_A_person_with_a_robe_on_is_fixing_something_on_the_ceiling._.jpg,Fake,0.9994,0.0006,fake,True
midjourney_A_bar_is_shown_with_a_tv_and_decorations..jpg,Fake,0.9997,0.0003,fake,True
sd3_A_person_that_is_riding_a_dirt_bike._.jpg,Fake,0.5477,0.4523,fake,True
dalle_A_toilet_as_is_typical_in_Asian_countries._.jpg,Fake,0.9977,0.0023,fake,True
dalle_A_glass_of_drink_and_a_plate_of_food_on_a_table..jpg,Fake,1.0000,0.0000,fake,True
sd21_A_green_commuter_bus_pulling_into_the_bus_station_.jpg,Fake,0.9990,0.0010,fake,True
sdxl_A_trio_of_dogs_sitting_in_their_owner's_lap_in_a_red_convertible..jpg,Fake,1.0000,0.0000,fake,True
sd3_A_plane_that_is_flying_over_the_trees..jpg,Fake,0.9879,0.0121,fake,True
sd3_A_women_in_a_sunhat_and_sunglasses_posing_beside_a_bilingual_English-Arabic_stop_sign..jpg,Fake,1.0000,0.0000,fake,True
midjourney_A_toilet_in_a_bathroom_suspended_in_the_air.jpg,Fake,1.0000,0.0000,fake,True
sd21_A_man_playing_chess_as_a_cat_watches_in_the_other_chair..jpg,Fake,0.9815,0.0185,fake,True
sdxl_Sign_over_city_street_above_traffic_lights_by_a_building..jpg,Fake,0.9999,0.0001,fake,True
dalle_an_image_of_a_a_plane_that_is_flying_in_the_air.jpg,Fake,0.9997,0.0003,fake,True
sd3_A_bathroom_with_a_sink_under_a_mirror..jpg,Fake,1.0000,0.0000,fake,True
midjourney_A_sign_letting_tourist_know_where_to_file_elephant_complaints..jpg,Fake,0.9558,0.0442,fake,True
sdxl_Cute_little_cat_sitting_inside_of_a_bidet.jpg,Fake,0.9965,0.0035,fake,True
midjourney_Elderly_woman_preparing_beverages_in_modern_kitchen_of_home..jpg,Fake,0.9992,0.0008,fake,True
sd21_A_group_o_sheep_with_blue_markings_in_a_grassy_field..jpg,Fake,0.9994,0.0006,fake,True
dalle_A_furry_dog_standing_next_to_a_fire_hydrant..jpg,Fake,0.9993,0.0007,fake,True
midjourney_A_giraffe_grazing_from_tree_with_brick_wall_in_background..jpg,Fake,0.9996,0.0004,fake,True
dalle_A_stove_top_burner_sitting_inside_of_a_storage_room..jpg,Fake,1.0000,0.0000,fake,True
sd3_A_large_living_room_has_many_items_thrown_around_it..jpg,Fake,0.9898,0.0102,fake,True
midjourney_Two_goat_kids_and_one_young_lamb_are_in_a_field.__.jpg,Fake,1.0000,0.0000,fake,True
sd3_A_woman_holding_an_umbrella_over_another_man..jpg,Fake,0.9882,0.0118,fake,True
sdxl_A_kitchen_area_is_shown_with_a_bar..jpg,Fake,1.0000,0.0000,fake,True
midjourney_A_towel_hangs_beneath_a_sink_in_a_bathroom..jpg,Fake,0.9538,0.0462,fake,True
dalle_A_bench_partially_buried_in_sand_on_a_beach_near_the_ocean..jpg,Fake,1.0000,0.0000,fake,True
sd3_A_late_night,_long-exposure_picture_of_a_city_street..jpg,Fake,1.0000,0.0000,fake,True
midjourney_A_red_stop_sign_sitting_on_the_side_of_a_pole..jpg,Fake,1.0000,0.0000,fake,True
sdxl_a_traffic_light_above_a_road_with_a_building_in_the_background.jpg,Fake,0.9998,0.0002,fake,True
sd21_A_child_on_a_skateboard_is_performing_a_trick_on_a_slab..jpg,Fake,0.9855,0.0145,fake,True
sd3_Two_women_wearing_hats_standing_near_a_fence..jpg,Fake,1.0000,0.0000,fake,True
dalle_Two_women_wearing_hats_standing_near_a_fence..jpg,Fake,1.0000,0.0000,fake,True
sd3_A_dog_standing_by_a_television_in_a_room..jpg,Fake,0.9996,0.0004,fake,True
sd21_A_red_fire_hydrant_between_two_trees_in_front_of_a_building..jpg,Fake,0.9998,0.0002,fake,True
sd3_Closeup_of_a_computer_dashboard_with_flashing_lights_and_numbers..jpg,Fake,0.9994,0.0006,fake,True
sd21_a_bathroom_with_a_toilet_and_a_stand_up_shower.jpg,Fake,0.9990,0.0010,fake,True
sdxl_A_TV_sitting_on_top_of_a_wooden_stand..jpg,Fake,1.0000,0.0000,fake,True
dalle_about_twenty_people_riding_bicycles_through_a_town_area.jpg,Fake,1.0000,0.0000,fake,True
sd21_A_picture_of_a_two-story_bus_by_the_street..jpg,Fake,0.5400,0.4600,fake,True
sdxl_Motorcycles_parked_in_a_row_in_the_street._.jpg,Fake,0.9999,0.0001,fake,True
dalle_A_bird_sitting_in_a_tree_on_a_branch..jpg,Fake,0.9994,0.0006,fake,True
midjourney_A_golden_ladder_sitting_next_to_a_large_black_vase..jpg,Fake,0.9999,0.0001,fake,True
midjourney_Giraffe_standing_on_a_grass_covered_field_next_to_a_hill..jpg,Fake,1.0000,0.0000,fake,True
sd21_A_military_motorcycle_is_parked_behind_a_van_on_a_street_way..jpg,Fake,0.9993,0.0007,fake,True
sd21_A_green_train_is_rolling_down_the_tracks.jpg,Fake,0.9962,0.0038,fake,True
sdxl_A_man_stands_next_to_a_bird_on_a_rock..jpg,Fake,0.9972,0.0028,fake,True
sd3_Some_animals_are_attacking_a_white_car_in_the_middle_of_nowhere._.jpg,Fake,1.0000,0.0000,fake,True
dalle_A_sign_letting_tourist_know_where_to_file_elephant_complaints..jpg,Fake,0.9997,0.0003,fake,True
midjourney_A_plate_of_pasta_with_sauce_and_bread_on_a_table..jpg,Fake,1.0000,0.0000,fake,True
midjourney_A_yellow_and_blue_fire_hydrant_sitting_on_a_sidewalk..jpg,Fake,0.9999,0.0001,fake,True
sdxl_Wooden_bench_on_hillside_near_grassy_sloped_area..jpg,Fake,1.0000,0.0000,fake,True
dalle_A_man_riding_a_motorcycle_down_a_city_street..jpg,Fake,1.0000,0.0000,fake,True
sd3_a_stuffed_animal_and_a_figurine_are_sitting_on_a_bench_and_water.jpg,Fake,0.9999,0.0001,fake,True
sd21_A_two_way_street_sign_picture_from_a_piece_camera_film.jpg,Fake,0.9963,0.0037,fake,True
sd21_A_cat_and_a_metal_bowl_on_a_wooden_platform..jpg,Fake,0.9990,0.0010,fake,True
sd21_A_dog_is_getting_its_picture_taken_from_the_driver's_seat.jpg,Fake,0.9985,0.0015,fake,True
dalle_Two_goat_kids_and_one_young_lamb_are_in_a_field.__.jpg,Fake,1.0000,0.0000,fake,True
sd21_Three_giraffes_grazing_in_a_forested_area._.jpg,Fake,0.9654,0.0346,fake,True
sd3_a_woman_posing_on_a_wooden_bench_in_the_woods.jpg,Fake,0.9999,0.0001,fake,True
sd3_A_red_street_sign_next_to_a_no_parking_sign..jpg,Fake,0.9965,0.0035,fake,True
dalle_A_pair_of_dogs_sit_on_a_bathroom_rug..jpg,Fake,1.0000,0.0000,fake,True
sd3_A_couple_of_giraffe_standing_next_to_a_doorway..jpg,Fake,0.9999,0.0001,fake,True
sdxl_A_cat_that_is_laying_down_underneath_a_car..jpg,Fake,1.0000,0.0000,fake,True
sdxl_A_stove_top_oven_covered_in_pots_and_pans..jpg,Fake,0.8246,0.1754,fake,True
sdxl_a_fire_hydrant_in_a_field_with_trees_in_the_background.jpg,Fake,0.9998,0.0002,fake,True
midjourney_a_motorcycle_and_a_three_wheeler_both_coming_same_direction_on_both_sides_of_street.jpg,Fake,0.9849,0.0151,fake,True
sdxl_A_blue_bus_is_crossing_the_intersection_with_various_vehicles_behind_it..jpg,Fake,0.9999,0.0001,fake,True
sdxl_A_passenger_train_traveling_through_rural_mountain_countryside..jpg,Fake,0.9997,0.0003,fake,True
sd21_A_herd_of_animals_in_the_middle_of_a_grassy_field..jpg,Fake,0.9977,0.0023,fake,True
sd3_Two_green_and_white_jetliners_sitting_on_top_of_an_airport_runway..jpg,Fake,0.9999,0.0001,fake,True
sd3_A_bench_on_top_of_stone_tiles_surrounded_by_trees..jpg,Fake,0.9830,0.0170,fake,True
dalle_A_large_and_small_giraffe_standing_in_a_grassy_field._.jpg,Fake,1.0000,0.0000,fake,True
sdxl_The_windows_of_a_railroad_train_photographed_against_a_cloudy_background..jpg,Fake,0.9990,0.0010,fake,True
dalle_a_woman_posing_on_a_wooden_bench_in_the_woods.jpg,Fake,0.9999,0.0001,fake,True
sdxl_A_street_light_stands_in_front_of_a_Best_Buy..jpg,Fake,0.9971,0.0029,fake,True
dalle_Putting_a_used_toilet_out_with_the_trash_is_certainly_not_appropriate..jpg,Fake,1.0000,0.0000,fake,True
sdxl_A_motorcycle_is_parked_in_the_gravel_alongside_a_street..jpg,Fake,0.9997,0.0003,fake,True
midjourney_A_toilet,_sink,_mirror,_and_tub_in_a_bathroom..jpg,Fake,0.9979,0.0021,fake,True
sdxl_A_full_picture_of_some_white_toilets_on_the_side._.jpg,Fake,1.0000,0.0000,fake,True
dalle_A_city_street_with_a_storm_drain,_fire_hydrant,_and_manhole_cover..jpg,Fake,1.0000,0.0000,fake,True
dalle_a_motorcycle_is_hanging_in_the_air_with_plants_on_it.jpg,Fake,1.0000,0.0000,fake,True
midjourney_Yellow_double_decker_bus_being_boarded_on_a_city_street._.jpg,Fake,1.0000,0.0000,fake,True
dalle_A_person_on_a_street_next_to_a_motor_bike..jpg,Fake,1.0000,0.0000,fake,True
midjourney_A_giraffe_sticking_out_is_tongue_to_grasp_an_item_from_a_person's_hand..jpg,Fake,1.0000,0.0000,fake,True
midjourney_A_woman_is_in_the_kitchen_and_cooking._.jpg,Fake,1.0000,0.0000,fake,True
sdxl_A_couple_of_jetliner_sitting_on_top_of_an_airport_runway..jpg,Fake,0.9994,0.0006,fake,True
dalle_A_room_with_an_older_model_television_in_it..jpg,Fake,1.0000,0.0000,fake,True
sdxl_A_large_Air_Force_jet_taking_off_of_a_runway..jpg,Fake,0.9644,0.0356,fake,True
dalle_A_photo_of_a_busy_city_with_cranes_and_a_train_and_bridge.jpg,Fake,1.0000,0.0000,fake,True
midjourney_A_bathroom_with_a_sink_under_a_mirror..jpg,Fake,0.9999,0.0001,fake,True
sd3_A_man_playing_chess_as_a_cat_watches_in_the_other_chair..jpg,Fake,1.0000,0.0000,fake,True
dalle_When_it's_this_cold,_it's_better_to_stay_out_of_the_wind..jpg,Fake,1.0000,0.0000,fake,True
sd21_A_street_sign_for_Davis_St._and_Third_Ave._with_a_skyscraper_behind..jpg,Fake,0.9867,0.0133,fake,True
dalle_A_giraffe_walking_through_dead_bushes_and_grass..jpg,Fake,1.0000,0.0000,fake,True
sdxl_The_two_yellow_trains_are_coming_down_from_the_mountain..jpg,Fake,0.9997,0.0003,fake,True
sd21_A_sign_letting_tourist_know_where_to_file_elephant_complaints..jpg,Fake,0.9899,0.0101,fake,True
sdxl_A_man_sitting_on_a_bench_next_to_pigeons_holding_a_news_paper..jpg,Fake,0.9998,0.0002,fake,True
midjourney_A_toilet_as_is_typical_in_Asian_countries._.jpg,Fake,0.8964,0.1036,fake,True
dalle_An_orange_and_blue_bus_parked_on_the_side_of_a_road..jpg,Fake,1.0000,0.0000,fake,True
sd3_Three_double_decker_busses_are_parked_in_front_of_a_building..jpg,Fake,0.9844,0.0156,fake,True
dalle_A_red_fire_hydrant_with_a_green_cap_with_a_bird_on_top_of_it..jpg,Fake,1.0000,0.0000,fake,True
sd3_A_man_has_stopped_in_the_middle_of_the_street_and_his_hands_are_full..jpg,Fake,0.9942,0.0058,fake,True
sd3_a_man_and_some_people_riding_on_a_raft_.jpg,Fake,0.9995,0.0005,fake,True
sd21_A_black_and_white_photo_of_a_snow_covered_bench..jpg,Fake,0.5969,0.4031,fake,True
midjourney_a_bunch_of_sheep_are_walking_on_the_road.jpg,Fake,0.9998,0.0002,fake,True
sd21_A_double_deck_bus_parked_along_the_curb_in_front_of_a_building..jpg,Fake,0.9972,0.0028,fake,True
sd3_A_river_with_lots_of_trees_on_the_river_banks_and_a_bridge_in_the_middle_of_the_river..jpg,Fake,1.0000,0.0000,fake,True
dalle_A_lot_of_wooden_shelves_filled_with_lots_of_clutter..jpg,Fake,1.0000,0.0000,fake,True
sdxl_A_sign_letting_tourist_know_where_to_file_elephant_complaints..jpg,Fake,0.9888,0.0112,fake,True
dalle_A_black_and_white_still_life_of_a_branch_with_flowers_in_a_vase.jpg,Fake,0.9994,0.0006,fake,True
dalle_A_damaged_sign_that_says_STATE_LAW_YIELD_TO_PEDESTRIANS_WITHIN_CROSSWALK..jpg,Fake,0.9825,0.0175,fake,True
midjourney_a_line_of_cars_with_a_motorcycle_in_front.jpg,Fake,1.0000,0.0000,fake,True
sd21_A_man_sitting_on_a_bench_next_to_pigeons_holding_a_news_paper..jpg,Fake,0.9981,0.0019,fake,True
sdxl_A_series_of_different_bridges_over_a_large_body_of_water..jpg,Fake,0.9977,0.0023,fake,True
midjourney_A_group_of_women_that_are_standing_near_each_other..jpg,Fake,0.9881,0.0119,fake,True
sd21_Inside_a_restroom_stall,_a_rag_floats_in_the_toilet_water..jpg,Fake,0.9996,0.0004,fake,True
sd21_A_narrow_kitchen_with_a_white_stove_top_oven..jpg,Fake,0.9997,0.0003,fake,True
sd21_A_white__and_gray_water_fixture_sitting_on_top_of_cardboard..jpg,Fake,0.9999,0.0001,fake,True
midjourney_A_couple_of_sheep_walking_across_a_lush_green_field..jpg,Fake,1.0000,0.0000,fake,True
sdxl_A_table_with_four_bowls_of_food_on_the_top..jpg,Fake,1.0000,0.0000,fake,True
sd3_A_man_sitting_on_a_parked_motorcycle_on_the_street_.jpg,Fake,1.0000,0.0000,fake,True
midjourney_A_bicycle_sits_parked_in_front_of_a_bookstore..jpg,Fake,1.0000,0.0000,fake,True
dalle_A_train_is_being_doodled_with_green_and_blue..jpg,Fake,1.0000,0.0000,fake,True
sd3_A_picture_of_large_glass_door_trimmed_in_white_and_a_large_beige_structure_beside_it..jpg,Fake,0.9993,0.0007,fake,True
sdxl_Cute_multi_colored_kitten_sitting_in_woman's_lap.jpg,Fake,1.0000,0.0000,fake,True
sd21_A_plane_that_is_flying_in_the_air..jpg,Fake,0.9303,0.0697,fake,True
midjourney_an_orange_and_white_cat_is_sitting_under_a_car.jpg,Fake,0.9925,0.0075,fake,True
sdxl_Two_tennis_players_are_sitting_on_the_bench..jpg,Fake,0.9981,0.0019,fake,True
midjourney_A_gray_cat_laying_on_top_of_a_wooden_book_shelf..jpg,Fake,1.0000,0.0000,fake,True
sdxl_A_street_sign_surrounded_by_beautiful_potted_flowers_in_bloom..jpg,Fake,0.9999,0.0001,fake,True
sd21_The_decorated_bench_is_sitting_among_the_flowers..jpg,Fake,0.9997,0.0003,fake,True
midjourney_a_kitchen_with_a_sink_a_shelf_and_a_chair.jpg,Fake,0.9998,0.0002,fake,True
sd21_Large_tree_with_wooden_picnic_bench_in_wilderness_area.jpg,Fake,0.9970,0.0030,fake,True
sdxl_A_large_white_toilet_next_to_a_child's_white_toilet..jpg,Fake,0.9992,0.0008,fake,True
midjourney_A_bus_window_with_finger_writing_on_it..jpg,Fake,1.0000,0.0000,fake,True
dalle_A_clock_tower_is_seen_in_the_distance_on_a_busy_city_street..jpg,Fake,1.0000,0.0000,fake,True
sd21_A_desk_with_a_book,_computer_and_other_electronic_devices._.jpg,Fake,0.9980,0.0020,fake,True
midjourney_A_kitchen_cluttered_with_dishes_with_a_stove_and_oven..jpg,Fake,0.9970,0.0030,fake,True
sd21_A_toilet,_sink,_mirror,_and_tub_in_a_bathroom..jpg,Fake,0.9971,0.0029,fake,True
dalle_A_paper_bowl_filled_with_cake_and_a_muffin_next_to_a_banana..jpg,Fake,1.0000,0.0000,fake,True
midjourney_A_double_decker_sight_seeing_bus_is_driving_on_the_road._.jpg,Fake,1.0000,0.0000,fake,True
sdxl_A_car_parked_next_to_a_bench_along_a_city_street..jpg,Fake,0.9999,0.0001,fake,True
sdxl_A_red_and_white_fire_hydrant_on_a_sidewalk_at_the_park..jpg,Fake,0.9998,0.0002,fake,True
sd21_A_bus_stop_sign_on_a_city_street..jpg,Fake,1.0000,0.0000,fake,True
sd3_A_white_bathroom_with_a_sink,_towels_and_tub..jpg,Fake,0.9993,0.0007,fake,True
dalle_Rust_and_white_cat_curled_up_in_a_toilet_bowl..jpg,Fake,0.9989,0.0011,fake,True
sdxl_A_train_is_travelling_on_a_railroad_track..jpg,Fake,0.9966,0.0034,fake,True
sd21_A_locomotive_is_on_the_tracks_along_side_some_trees..jpg,Fake,0.9135,0.0865,fake,True
sd3_A_bamboo_bench_with_a_backpack_sitting_on_top_of_it..jpg,Fake,0.9998,0.0002,fake,True
sd21_A_blue_and_yellow_city_bus_driving_down_the_street.jpg,Fake,0.9999,0.0001,fake,True
sd3_A_golden_ladder_sitting_next_to_a_large_black_vase..jpg,Fake,0.9998,0.0002,fake,True
sd3_Two_goat_kids_and_one_young_lamb_are_in_a_field.__.jpg,Fake,0.9997,0.0003,fake,True
dalle_A_boy_covering_his_face_as_a_fire_hydrant_blows_water_at_him..jpg,Fake,1.0000,0.0000,fake,True
dalle_The_hitchhiker_is_waiting_for_the_next_available_ride..jpg,Fake,1.0000,0.0000,fake,True
sd3_A_white_bus_traveling_down_a_road_next_to_a_car..jpg,Fake,0.9967,0.0033,fake,True
sd21_Towels_hanging_on_an_oven_in_a_kitchen.jpg,Fake,1.0000,0.0000,fake,True
dalle_A_grey_duck_flowing_in_water_next_to_branches..jpg,Fake,1.0000,0.0000,fake,True
dalle_A_small_yellow_airplane_is_on_a_grassy_runway..jpg,Fake,1.0000,0.0000,fake,True
midjourney_A_bird_flying_over_an_ocean,_with_a_wave_crashing_behind_it..jpg,Fake,0.9975,0.0025,fake,True
sd3_a_sculpture_made_of_spoons_and_an_old_toaster.jpg,Fake,0.9947,0.0053,fake,True
midjourney_Several_animals_walking_on_a_road_with_cars_behind_them._.jpg,Fake,0.9995,0.0005,fake,True
sd21_people_standing_outside_a_building_with_clocks_built_into_the_side_of_it.jpg,Fake,1.0000,0.0000,fake,True
sd3_A_green_train_traveling_through_a_forest_with_trees..jpg,Fake,0.9998,0.0002,fake,True
sd3_A_white_toilet_sitting_under_a_window_on_an_airplane..jpg,Fake,0.9063,0.0937,fake,True
dalle_A_breakfast_bowl_consisting_of_blueberry_sconce_and_strawberry_with_side_of_coffee.jpg,Fake,1.0000,0.0000,fake,True
dalle_A_teddy_bear_is_seen_looking_out_the_window..jpg,Fake,1.0000,0.0000,fake,True
sd21_On_a_TV_screen,_a_dog_is_lying_on_the_floor_in_front_of_a_large_picture_with_a_dog's_head_on_it..jpg,Fake,0.9997,0.0003,fake,True
midjourney_A_picture_of_a_street_named_Bill_Robertson.jpg,Fake,1.0000,0.0000,fake,True
sdxl_A_street_sign_is_posted_to_watch_for_senior_citizens..jpg,Fake,0.9993,0.0007,fake,True
sd21_A_cat_is_laying_in_front_of_a_laptop_and_a_monitor.__.jpg,Fake,0.9941,0.0059,fake,True
sd3_A_clock_tower_is_seen_in_the_distance_on_a_busy_city_street..jpg,Fake,1.0000,0.0000,fake,True
midjourney_Some_animals_are_attacking_a_white_car_in_the_middle_of_nowhere._.jpg,Fake,1.0000,0.0000,fake,True
sdxl_A_man_sitting_on_a_large_bench_talking_on_a_cell_phone..jpg,Fake,1.0000,0.0000,fake,True
sd3_Airport_workers_loading_luggage_onto_into_an_airplane's_cargo_hold..jpg,Fake,0.9987,0.0013,fake,True
midjourney_A_cat_and_a_metal_bowl_on_a_wooden_platform..jpg,Fake,0.9998,0.0002,fake,True
midjourney_A_person_that_is_feeding_an_animal_with_her_hand..jpg,Fake,0.9993,0.0007,fake,True
sd3_A_street_light_stands_in_front_of_a_Best_Buy..jpg,Real,0.5699,0.5699,fake,False
dalle_A_large_Air_Force_jet_taking_off_of_a_runway..jpg,Fake,0.9993,0.0007,fake,True
dalle_a_man_taking_a_nap_on_the_bench_in_the_middle_of_a_park.jpg,Fake,0.9997,0.0003,fake,True
dalle_a_bathroom_with_a_wooden_water_box_for_the_toilet.jpg,Fake,0.9988,0.0012,fake,True
dalle_a_home_made_stop_sign_in_the_middle_of_nowhere.jpg,Fake,0.9976,0.0024,fake,True
sdxl_A_bathroom_with_two_large_white_dressers_and_sinks.jpg,Fake,0.9962,0.0038,fake,True
sd21_A_yellow_traffic_light_above_a_street_next_to_houses..jpg,Fake,1.0000,0.0000,fake,True
midjourney_A_dog_standing_by_a_television_in_a_room..jpg,Fake,0.9910,0.0090,fake,True
sdxl_The_would_is_dressed_up_wearing_a_hat_and_tie._.jpg,Fake,0.9999,0.0001,fake,True
sd3_a_buffalo_and_a_giraffe_are_in_a_field.jpg,Fake,0.9999,0.0001,fake,True
dalle_A_street_light_stands_in_front_of_a_Best_Buy..jpg,Fake,0.9995,0.0005,fake,True
sd21_A_plane_that_is_flying_over_the_trees..jpg,Fake,0.9998,0.0002,fake,True
sdxl_A_train_traveling_down_train_tracks_next_to_a_train_yard..jpg,Fake,0.9833,0.0167,fake,True
dalle_A_blue_and_yellow_city_bus_driving_down_the_street.jpg,Fake,1.0000,0.0000,fake,True
dalle_A_woman_is_seen_in_the_mirror_drying_her_hair..jpg,Fake,1.0000,0.0000,fake,True
sd3_A_small_bathroom_with_a_toilet,_trash_can_and_toilet_brush.jpg,Fake,0.9986,0.0014,fake,True
sd21_A_man_is_sitting_on_his_motorcycle_and_ready_to_go._.jpg,Fake,1.0000,0.0000,fake,True
midjourney_A_plane_that_is_flying_over_the_trees..jpg,Fake,0.9999,0.0001,fake,True
sd3_a_bathroom_with_a_toilet_and_a_stand_up_shower.jpg,Fake,0.9980,0.0020,fake,True
sdxl_A_close_up_view_of_a_giraffe's_face..jpg,Fake,0.9999,0.0001,fake,True
